	op_id	op_gender	post_id	q	is_qy	q_score	oov
73993	65335637	M	73993	Anyone watching the People's Choice Awards?	False	0.4194810176725142	False
132116	52814927	W	132116	What's your favorite album of all time?	False	0.4196518662483547	False
48833	12913141	W	48833	Who keeps stealing my pens?	False	0.41974576750132997	False
141220	95717050	W	141220	So good :{) Are you a Beatles fan?	False	0.41978883977242654	False
139326	95717050	W	139326	Have you ever had a dream like this?	False	0.41980352076667593	False
139368	95717050	W	139368	Are you joining my LIVE CHAT @ 11AM?	True	0.41980907704172477	False
23237	56230259	W	23237	What's the weather like where you live?	False	0.42015445273959096	False
115932	22847849	W	115932	Who are some of your favorite TV & film Besties?	False	0.4202825553351486	False
129576	82700793	W	129576	Think it can't happen?	False	0.4203464696700422	False
76196	62514781	W	76196	Ya leyeron la respuesta de Jorge Ramos News al controversial y polémico discurso de Donald J. Trump?	False	0.4204703603501935	False
60141	40564507	M	60141	Are there places in your life where you need to see more good?	True	0.42055587847434994	False
118829	8009768	W	118829	Better air surveillance welcome news, but where's the oil spill response?	False	0.42064818221749045	False
107139	86899837	W	107139	Let em fly people!?!?	False	0.4206964810726368	False
144055	50380881	W	144055	What show are you glued to the most?	False	0.4209766062503385	False
81744	77108673	M	81744	Final score will be?	False	0.4210404835713599	False
18205	21510115	W	18205	Do I dare?	True	0.4210835411187477	False
32025	90770262	W	32025	What did you think of last night's debate?	False	0.4212737700077711	False
41337	58022699	W	41337	So Donta Martin asked me how many people do I think will die today?	False	0.42141124335827207	False
122765	5513521	W	122765	I'm Jewish – what do I bring?	False	0.421432669045787	False
58575	40564507	M	58575	Life is a matter of perception, right?	False	0.42148246439336334	False
117745	8009768	W	117745	?	False	0.4215160592235432	False
60888	40564507	M	60888	What is your intention today?	False	0.42154427315863296	False
15622	11139544	W	15622	What did I hear?	False	0.42157064934625266	False
18873	21510115	W	18873	Now off to breakfast even tho its lunch time :/ what?	False	0.42157455780626385	False
84461	30328617	W	84461	;)  What have you been up to this #boxingday?	False	0.4215903280837867	False
140776	95717050	W	140776	Right?	False	0.4216634001894085	False
82547	77108673	M	82547	Why do they call the wind Mariah?	False	0.42180498915917797	False
54722	40564507	M	54722	Looking for an MAJOR energy boost?	False	0.4218225220717269	False
14868	73963222	W	14868	What were your favorite highlights of the night?	False	0.42215812121328744	False
52506	78811283	W	52506	What does this mean to you?	False	0.4222393067157346	False
45199	12913141	W	45199	Do you have any plans for today?	True	0.42228050689662766	False
126315	66740241	W	126315	What's Eve so happy about?	False	0.4224062055184816	False
139877	95717050	W	139877	What kind of guys to stay away from?	False	0.4224113044678677	False
14755	73963222	W	14755	Doesn't he look great?	True	0.42246036550141264	False
145347	50380881	W	145347	Which singles or doubles match are you most looking forward to watching either in person or via the free live webcast (http://www.WTT.com/LiveStream) on Dec. 8th?	False	0.42253536070390896	False
8304	98249750	M	8304	One question - which one is the father?	False	0.42263546990880996	False
106527	86899837	W	106527	Gotta wake up at 2am to do a media satellite tour for @TheAACE #thyroidawareness Do I sleep or just stay awake?	False	0.4226489808106887	False
17799	21510115	W	17799	:) Who's getting some spring sun?	False	0.422654229535804	False
82568	77108673	M	82568	Any tips on staying cool?	False	0.4227097928102449	False
7848	98249750	M	7848	What's with the Russians and all the gay-hate?	False	0.4230053041873767	False
19778	37340919	W	19778	Wait, what?!?	False	0.42310814895070525	False
72928	65335637	M	72928	What happiness are missing out on?	False	0.42318753950827326	False
45951	12913141	W	45951	Have you seen this yet?	False	0.4231949590249733	False
46378	12913141	W	46378	Have you seen this?	False	0.4231949590249733	False
50158	28370286	W	50158	Have you seen this yet?	False	0.4231949590249733	False
45209	12913141	W	45209	Have you seen the #zombieapocalypse prank?	False	0.4231949590249733	False
48241	12913141	W	48241	HAVE YOU SEEN HIM?	False	0.4231949590249733	False
89145	36013471	W	89145	#SocialSaturday What's your favorite Father's Day memory?	False	0.42329297626602613	False
42827	49306413	W	42827	Does this mean more shopping?	True	0.42332241367748	False
139695	95717050	W	139695	"""Make It In America"" trivia, round 3: What does Liz text me?"	False	0.4234324205998393	False
42048	77274779	M	42048	Who's with me?	False	0.42350021586997766	False
116977	22847849	W	116977	What's everyone's summer read?	False	0.423667956092162	False
101197	64933705	M	101197	Who will win two free tickets to the premiere on Friday?	False	0.42400567318319204	False
44082	12913141	W	44082	Who could get snow this weekend?	False	0.4241189925192256	False
85448	30328617	W	85448	Who wants to see the routine?!?	False	0.4243550304884268	False
117675	8009768	W	117675	What kind of lesson is that for our kids?	False	0.42436472794461133	False
53530	40564507	M	53530	Is it time to rejoice in the moment?	True	0.4245415944350538	False
89201	36013471	W	89201	Were you one of the people who heard about my big news first?	False	0.42471282299571633	False
3771	64889247	M	3771	Where did TSA personnel stand around before 9/11 ?	False	0.4248922476273781	False
143225	56211787	M	143225	What do you make of minimum sentencing laws?	False	0.42518861610355463	False
73844	65335637	M	73844	How many you agreed with me on Dr. Oz today?	False	0.42554713974256975	False
72741	65335637	M	72741	Spring Brunch?	False	0.42592119767759995	False
18517	21510115	W	18517	What are yours?	False	0.4259278089551547	False
39837	92735495	W	39837	How can you learn and grow from them if you're denying them?	False	0.42593773047503203	False
42265	77274779	M	42265	Today's #MinuteThatMatters: what should you REALLY be looking for in tonight's debates?	False	0.42595576017526937	False
133422	99348719	M	133422	Should US help Ukraine crush Russian-backed separatists?	True	0.4264913845632864	False
1830	64889247	M	1830	You want to know How To Build Everything?	False	0.42674432167830156	False
110073	86899837	W	110073	Happy......crap, what day is it?	False	0.42679966574181305	False
81260	77108673	M	81260	Looking for gold that's not in your fillings?	False	0.4268216403059055	False
18437	21510115	W	18437	What's the best gift you've ever been given?	False	0.4268558254835155	False
61617	17500695	M	61617	Can you name her?	False	0.4270964186273588	False
34010	9046549	M	34010	Flag?	False	0.4272034785682881	False
7900	98249750	M	7900	"Can we just stop the bullshit and rename the law from ""Stand your Ground"" to ""Get out of Jail Free""?"	False	0.42722560559803646	False
33266	9046549	M	33266	An eye-opening report:  Will kids wake up when the smoke alarms go off?	False	0.4272663482591108	False
122366	5513521	W	122366	Question: If one is NOT disgruntled, are they then considered gruntled?	False	0.42729203212069033	False
44365	12913141	W	44365	WORTH A WATCH -  Is getting tougher the answer?	False	0.4274217335876619	False
33179	12982468	W	33179	Bet hey that's part of the journey right?	False	0.4275059099524504	False
46653	12913141	W	46653	Which one are you?	False	0.4275320834086158	False
142617	95717050	W	142617	New background ;) you liiiiiike?	False	0.42757789928967394	False
142403	95717050	W	142403	you liiiike?	False	0.42757789928967394	False
93547	30863532	M	93547	Which one?	False	0.4278371758464249	False
45244	12913141	W	45244	Are you ready for #Monday?	True	0.42794896889290424	False
69519	66833072	W	69519	Will his return to golf jeopardize his recovery?	False	0.4281154371578164	False
122816	5513521	W	122816	What's the point?	False	0.4282396161939278	False
45196	12913141	W	45196	How confident do you feel that changes will be implemented?	False	0.4282954886352003	False
9905	98249750	M	9905	Kim Kardashian is upset with Casey Anthony verdict?	False	0.4285214811626813	False
55634	40564507	M	55634	Do you believe that what you think, you become?	True	0.4288705835624188	False
101106	64933705	M	101106	'Making a Living as an Independent Filmmaker' Does Hal Hartley think people make real money on YouTube?	False	0.4288781685815152	False
42530	77274779	M	42530	What's your take?	False	0.4290620375096881	False
42011	77274779	M	42011	Who's excited to watch?	False	0.4291400907973739	False
122179	5513521	W	122179	?	False	0.4292632764785854	False
67267	66833072	W	67267	Do you believe the Dolphins were right to fire Chad Johnson before his day in court?	True	0.42930189601443747	False
135890	14149394	M	135890	TY: What spelling did you use?	False	0.42940464049417415	False
31924	90770262	W	31924	Favorite commercial so far?	False	0.42962090007142606	False
22918	56230259	W	22918	See any familiar faces?	False	0.4296330212742784	False
133582	99348719	M	133582	Think we'll actually get this 737 off the ground tonight?	False	0.42967182304299445	False
16518	21510115	W	16518	Dying for more deets on Illuminate!?	False	0.42996283507954836	False
64434	66833072	W	64434	"The actor recently broke his silence on his arrest -- ""I Haven't Been Perfect'  Is the former #Scandal actor doing damage control by speaking out?"	False	0.4299750045045363	False
116206	22847849	W	116206	Are you listening to holiday music yet?	True	0.4299779835781411	False
139915	95717050	W	139915	What're you all up to?	False	0.4300070864989637	False
35403	68586006	W	35403	A rainy winter-y cozy weekend in LA?	False	0.4301760830705089	False
120635	5513521	W	120635	#TBT from Melissa Rivers: A light for the lady?	False	0.43031885868572517	False
101803	56374656	W	101803	Who is your pick for #SuperBowl?	False	0.43031971113695977	False
45622	12913141	W	45622	Are you ready to start this week?	True	0.430333384364028	False
82195	77108673	M	82195	Do you?	True	0.4308219103437547	False
110859	86899837	W	110859	Only a week left until #sexyevilgenius starts...been calling it #evilsexygenius which 1 do u like more?	False	0.4308768240036914	False
121916	5513521	W	121916	Will someone please explain March Madness to me?	False	0.4308776158885098	False
52471	78811283	W	52471	Right?	False	0.4310671468852527	False
45572	12913141	W	45572	How does this continue to happen?	False	0.43123236444632673	False
31588	90770262	W	31588	Thoughts?	False	0.43152701235619195	False
82501	77108673	M	82501	Which beach is your favorite?	False	0.43154215869836654	False
94800	30863532	M	94800	"What do you eat on your ""cheat day""?"	False	0.43165033000146125	False
14368	73963222	W	14368	-Byron Katie  WHY be your OWN hater?	False	0.43172739735620214	False
60204	40564507	M	60204	Who Loves You Baby?	False	0.4318780824729932	False
82667	77108673	M	82667	How long have you been married and what have you done to make it work?	False	0.4320258209014123	False
73374	65335637	M	73374	Are you following me on Twitter?	True	0.43217285788290527	False
50301	28370286	W	50301	are you following me on twitter yet?	True	0.43217285788290527	False
130040	82700793	W	130040	now who is the person behind this explosion and why did he do it?	False	0.43228194712171153	False
118027	8009768	W	118027	Do you care about income inequality?	True	0.43239124964704323	False
130211	82700793	W	130211	IS IT PRAYER SHAMING OR SOMETHING ELSE??	True	0.4325773795567526	False
27260	91933889	W	27260	Pronti per domani?	False	0.4325959463282236	True
32517	84963110	W	32517	Squire?	False	0.4325959463282236	True
29748	78289277	M	29748	Harpo who dis????	False	0.4325959463282236	True
46382	12913141	W	46382	Is this freaky or what?	True	0.4325959463282236	True
149273	58317139	M	149273	would you rather be underpaid or overrated ?	False	0.4325959463282236	True
48444	12913141	W	48444	Which one is me?	False	0.4325959463282236	True
103784	20107168	W	103784	Amusing.....?	False	0.4325959463282236	True
116939	22847849	W	116939	Flinestones or the Jetsons?	False	0.4325959463282236	True
32516	84963110	W	32516	Squire?	False	0.4325959463282236	True
72889	65335637	M	72889	How do you see yourself?	False	0.4325959463282236	True
43498	12913141	W	43498	What are these two up to?	False	0.4325959463282236	True
117294	8009768	W	117294	What populism?	False	0.4325959463282236	True
27213	91933889	W	27213	Avete comprato MAXIM?	False	0.4325959463282236	True
